Target,Source
SREBF1,FKBP5 
SREBF1,FGF12 
SREBF1,FGF1 
SREBF1,FEN1 
SREBF1,FBXL2 
SREBF1,FBRS 
SREBF1,FAM168B 
SREBF1,FAM155B 
SREBF1,EREG 
SREBF1,ELOVL5 
SREBF1,EIF5A2 
SREBF1,EIF4B 
SREBF1,EIF3A 
SREBF1,EFR3A 
SREBF1,DZIP1 
SREBF1,DYRK1B 
SREBF1,DUSP3 
SREBF1,DUSP1 
SREBF1,DPYSL2 
SREBF1,DOHH 
SREBF1,DOCK1 
SREBF1,DNAJC8 
SREBF1,DNAJC7 
SREBF1,DMPK 
SREBF1,DLX2 
SREBF1,DLG2 
SREBF1,DHX35 
SREBF1,DHX32 
SREBF1,DESI1 
SREBF1,DEPDC1 
SREBF1,DCK 
SREBF1,DAZAP2 
SREBF1,DAP3 
SREBF1,CYP19A1 
SREBF1,CUTA 
SREBF1,CUL5 
SREBF1,CTSA 
SREBF1,CSDC2 
SREBF1,CS 
SREBF1,CRLF1 
SREBF1,CRHR2 
SREBF1,COPZ1 
SREBF1,COMMD9 
SREBF1,CLCN7 
SREBF1,CLASP2 
SREBF1,CHRNB2 
SREBF1,CHRD 
SREBF1,CHMP2B 
SREBF1,CHD2 
SREBF1,CGGBP1 
SREBF1,CEBPB 
SREBF1,CEBPA 
SREBF1,CDKL3 
SREBF1,CD7 
SREBF1,CD2AP 
SREBF1,CD164 
SREBF1,CCND1 
SREBF1,CCDC87 
SREBF1,CASP9 
SREBF1,CAMKV 
SREBF1,CALCOCO1 
SREBF1,CACNB1 
SREBF1,C8orf44 
SREBF1,C1S 
SREBF1,C19orf53 
SREBF1,C16orf62 
SREBF1,BPTF 
SREBF1,BNIP3L 
SREBF1,BLOC1S1 
SREBF1,BLNK 
SREBF1,BDNF 
SREBF1,BACH1 
SREBF1,B9D1 
SREBF1,B4GALT2 
SREBF1,ATXN3 
SREBF1,ATPIF1 
SREBF1,ATP6V1H 
SREBF1,ATP6V1A 
SREBF1,ATP6V0D1 
SREBF1,ATP6V0C 
SREBF1,ATG2B 
SREBF1,ATF4 
SREBF1,ATF2 
SREBF1,ASPSCR1 
SREBF1,ASNA1 
SREBF1,ASIC4 
SREBF1,ARC 
SREBF1,APOBR 
SREBF1,APOBEC2 
SREBF1,APOA2 
SREBF1,AP1S2 
SREBF1,ANKH 
SREBF1,AQP5 
SREBF1,AMD1 
SREBF1,AKAP1 
SREBF1,ADCY10 
SREBF1,ADAMTSL2 
SREBF1,ACTN3 
SREBF1,ACLY 
SREBF1,ABR 
SREBF1,ABCB8 
SREBF1,AATF 
SREBF1,ABCA8 
SREBF1,ARHGAP44 
SREBF1,ARFGEF2 
SREBF1,AARS 
SREBF1,PPP1R10 
SREBF2,ZNF668 
SREBF2,ZNF580 
SREBF2,ZNF507 
SREBF2,EP300 
SREBF2,SMAD3 
SREBF2,ZNF292 
SREBF2,CREBBP 
SREBF2,AFF4 
SREBF2,CASP3 
SREBF2,ZMIZ1 
SREBF2,SCAP 
SREBF2,ZIC4 
SREBF2,INSIG2 
SREBF2,ZFYVE9 
SREBF2,INSIG1 
SREBF2,AMD1 
SREBF2,HNF4A 
SREBF2,ZFYVE26 
SREBF2,RAB11B 
SREBF2,ZFHX4 
SREBF2,KPNB1 
SREBF2,ZCWPW1 
SREBF2,MAPK3 
SREBF2,MAPK1 
SREBF2,ZAK 
SREBF2,SREBF2 
SREBF2,YTHDF3 
SREBF2,SP1 
SREBF2,YIF1A 
SREBF2,SUMO1 
SREBF2,UBE2I 
SREBF2,YAP1 
SREBF2,YAF2 
SREBF2,WIZ 
SREBF2,ARFGEF2 
SREBF2,WDR19 
SREBF2,WDR13 
SREBF2,WASL 
SREBF2,VPS37B 
SREBF2,VPS35 
SREBF2,VPS33A 
SREBF2,ATF2 
SREBF2,VPS26A 
SREBF2,VPS16 
SREBF2,VGLL4 
SREBF2,ATP6V0C 
SREBF2,VAMP4 
SREBF2,VAMP2 
SREBF2,ATP6V1H 
SREBF2,UTP18 
SREBF2,USF2 
SREBF2,UBN1 
SREBF2,UBE2Q1 
SREBF2,UBE2B 
SREBF2,UBAP2L 
SREBF2,BDNF 
SREBF2,TXNL4B 
SREBF2,TUG1 
SREBF2,BNIP3L 
SREBF2,TUBG1 
SREBF2,TUBB3 
SREBF2,TUBB2B 
SREBF2,TUBA8 
SREBF2,TSPAN3 
SREBF2,TSC1 
SREBF2,TROVE2 
SREBF2,TRIP12 
SREBF2,TRIM8 
SREBF2,TRIM3 
SREBF2,C1S 
SREBF2,TRAIP 
SREBF2,TPP1 
SREBF2,TOP3A 
SREBF2,TOM1 
SREBF2,TOB1 
SREBF2,TNXB 
SREBF2,TNFSF15 
SREBF2,TMX2 
SREBF2,TMEM222 
SREBF2,TMEM185B 
SREBF2,TMEM132A 
SREBF2,TMEM115 
SREBF2,CCDC87 
SREBF2,TIPARP 
SREBF2,TIMELESS 
SREBF2,CD164 
SREBF2,THUMPD2 
SREBF2,TEX12 
SREBF2,TEX10 
SREBF2,TDG 
SREBF2,TBKBP1 
SREBF2,TBK1 
SREBF2,TBCC 
SREBF2,CHMP2B 
SREBF2,TBC1D5 
SREBF2,TBC1D16 
SREBF2,TAGLN2 
SREBF2,TAF6L 
SREBF2,TAAR5 
SREBF2,SYNGR1 
SREBF2,SYBU 
SREBF2,CSDC2 
SREBF2,SUPT16H 
SREBF2,SUB1 
SREBF2,STXBP1 
SREBF2,CUTA 
SREBF2,STX6 
SREBF2,STUB1 
SREBF2,STMN1 
SREBF2,STK19 
SREBF2,STK16 
SREBF2,STAT6 
SREBF2,STARD13 
SREBF2,SSNA1 
SREBF2,SREBF2 
SREBF2,SREBF1 
SREBF2,DESI1 
SREBF2,SPTBN4 
SREBF2,DLG2 
SREBF2,SPI1 
SREBF2,DNAJC7 
SREBF2,SOX18 
SREBF2,SOD3 
SREBF2,SOCS2 
SREBF2,SNX2 
SREBF2,SNRPG 
SREBF2,DUSP3 
SREBF2,SNRPA 
SREBF2,SNAP91 
SREBF2,EIF3A 
SREBF2,SNAP29 
SREBF2,SMPD1 
SREBF2,SMC4 
SREBF2,SMC3 
SREBF2,SLC4A4 
SREBF2,SLC36A1 
SREBF2,SLC35A5 
SREBF2,FAM168B 
SREBF2,SLC31A2 
SREBF2,SLC25A36 
SREBF2,SLC1A5 
SREBF2,SLC12A6 
SREBF2,SHPK 
SREBF2,FBRS 
SREBF2,SHANK1 
SREBF2,SH3GL2 
SREBF2,FEN1 
SREBF2,SF3A3 
SREBF2,SETD5 
SREBF2,SERPINE1 
SREBF2,SEMA7A 
SREBF2,SEMA4G 
SREBF2,SDF2 
SREBF2,SCAMP3 
SREBF2,FSHR 
SREBF2,SASH3 
SREBF2,GAPDH 
SREBF2,SALL2 
SREBF2,SAE1 
SREBF2,RTN4 
SREBF2,RTF1 
SREBF2,RPS9 
SREBF2,RPS6KA4 
SREBF2,RPS28 
SREBF2,RPL36AL 
SREBF2,GNAI3 
SREBF2,RPL23A 
SREBF2,RPA3 
SREBF2,GPNMB 
SREBF2,RORC 
SREBF2,ROBO1 
SREBF2,GRK5 
SREBF2,RNF219 
SREBF2,RNF146 
SREBF2,RND3 
SREBF2,GUCY2D 
SREBF2,RIT1 
SREBF2,RHPN1-AS1 
SREBF2,RHOG 
SREBF2,RHCG 
SREBF2,RGL1 
SREBF2,REV3L 
SREBF2,REV1 
SREBF2,RECQL5 
SREBF2,HNRNPUL2 
SREBF2,RCHY1 
SREBF2,RAP2C 
SREBF2,RAP1GAP2 
SREBF2,RANBP1 
SREBF2,HOXA7 
SREBF2,RAI2 
SREBF2,RAI14 
SREBF2,RABEP1 
SREBF2,PVALB 
SREBF2,PTPRCAP 
SREBF2,PTPN6 
SREBF2,HOXD9 
SREBF2,PTMA 
SREBF2,PTCH1 
SREBF2,PTBP1 
SREBF2,HSP90B1 
SREBF2,PSMC3IP 
SREBF2,PROSC 
SREBF2,PRKG1 
SREBF2,HTR4 
SREBF2,PRKCD 
SREBF2,PRKAR2B 
SREBF2,PRDM12 
SREBF2,PPP1R14D 
SREBF2,PPP1R10 
SREBF2,IGSF1 
SREBF2,PPM1H 
SREBF2,PPM1A 
SREBF2,PPCS 
SREBF2,INTS6 
SREBF2,POU6F2 
SREBF2,POU4F1 
SREBF2,ITGB8 
SREBF2,POMGNT1 
SREBF2,POLR3C 
SREBF2,PODNL1 
SREBF2,PLD3 
SREBF2,PLCG1 
SREBF2,KANSL2 
SREBF2,PLA2G3 
SREBF2,PLA2G15 
SREBF2,PKN1 
SREBF2,KCNE4 
SREBF2,PKD1P1 
SREBF2,PIP4K2C 
SREBF2,PIM2 
SREBF2,KDM6A 
SREBF2,PIGT 
SREBF2,PIGP 
SREBF2,PIGC 
SREBF2,PIAS2 
SREBF2,PHYHIP 
SREBF2,PHOX2B 
SREBF2,PHF20L1 
SREBF2,KLF15 
SREBF2,PELP1 
SREBF2,KRT81 
SREBF2,PDK4 
SREBF2,PDGFB 
SREBF2,PDCD6IP 
SREBF2,PCM1 
SREBF2,PCDHGB5 
SREBF2,PCDHGA9 
SREBF2,PCDHGA8 
SREBF2,LHX2 
SREBF2,PCDH8 
SREBF2,PCDH11X 
SREBF2,PAX7 
SREBF2,PARP3 
SREBF2,PAQR6 
SREBF2,PANK4 
SREBF2,PADI3 
SREBF2,PA2G4 
SREBF2,OTUD3 
SREBF2,OSGEP 
SREBF2,OSBPL8 
SREBF2,ORC4 
SREBF2,ONECUT2 
SREBF2,OAZ3 
SREBF2,NTRK3 
SREBF2,NRGN 
SREBF2,LRFN4 
SREBF2,NR2E1 
SREBF2,NOTCH4 
SREBF2,NOL4 
SREBF2,NOC4L 
SREBF2,NKX2-5 
SREBF2,NINJ1 
SREBF2,MAP1LC3B 
SREBF2,NECAB3 
SREBF2,NDUFB3 
SREBF2,NCOA6 
SREBF2,MC3R 
SREBF2,NCKAP1 
SREBF2,NAPA 
SREBF2,NADK 
SREBF2,MYO9A 
SREBF2,MYF6 
SREBF2,MYBPC2 
SREBF2,MTHFR 
SREBF2,MRPS2 
SREBF2,MLX 
SREBF2,MKLN1 
SREBF2,MIP 
SREBF2,MID1IP1 
SREBF2,MFSD1 
SREBF2,MEGF9 
SREBF2,MBD5 
SREBF2,MAPK3 
SREBF2,MAFG 
SREBF2,LYPLA2 
SREBF2,LSR 
SREBF2,LRRC37A3 
SREBF2,LRP3 
SREBF2,LOXL1 
SREBF2,LONP1 
SREBF2,LMO1 
SREBF2,LIAS 
SREBF2,LDLR 
SREBF2,LDB1 
SREBF2,LAMP1 
SREBF2,KLHL28 
SREBF2,KLHL24 
SREBF2,KIF26B 
SREBF2,KIF1C 
SREBF2,KDM4C 
SREBF2,KCNK2 
SREBF2,KCNAB3 
SREBF2,KAT5 
SREBF2,JUP 
SREBF2,JUND 
SREBF2,JUN 
SREBF2,JOSD1 
SREBF2,IRS4 
SREBF2,IRF9 
SREBF2,INPP5E 
SREBF2,ILF3 
SREBF2,IL11 
SREBF2,IGFLR1 
SREBF2,IGF2BP3 
SREBF2,IGF1R 
SREBF2,IFT20 
SREBF2,IFITM3 
SREBF2,ID2 
SREBF2,HTR1D 
SREBF2,HSPD1 
SREBF2,HSPBAP1 
SREBF2,HSD17B2 
SREBF2,HS1BP3 
SREBF2,HOXC5 
SREBF2,HOXC13 
SREBF2,HOXC11 
SREBF2,HOXB3 
SREBF2,HOXA11 
SREBF2,HOXA10 
SREBF2,HOOK2 
SREBF2,ZBTB40 
SREBF2,HMGN1 
SREBF2,HMGCS1 
SREBF2,HES1 
SREBF2,HECTD3 
SREBF2,HARS2 
SREBF2,HAL 
SREBF2,GTF2H1 
SREBF2,GRWD1 
SREBF2,GRM2 
SREBF2,GPS2 
SREBF2,GPRC5C 
SREBF2,GPR107 
SREBF2,GNL1 
SREBF2,GNB2 
SREBF2,GNAT3 
SREBF2,GMFB 
SREBF2,GLYR1 
SREBF2,GLA 
SREBF2,GIT2 
SREBF2,GIGYF2 
SREBF2,GGA2 
SREBF2,GDF9 
SREBF2,GCC1 
SREBF2,GATA6 
SREBF2,GAA 
SREBF2,FXYD7 
SREBF2,FOXP3 
SREBF2,FOXI1 
SREBF2,FOXD3 
SREBF2,FNDC3A 
SREBF2,FLVCR2 
SREBF2,FKBP5 
SREBF2,FGF12 
SREBF2,FGF1 
SREBF2,FFAR2 
SREBF2,FBXL2 
SREBF2,FBXL15 
SREBF2,FARSA 
SREBF2,FAM155B 
SREBF2,FAM13B 
SREBF2,EREG 
SREBF2,ELOVL5 
SREBF2,EIF5A2 
SREBF2,EIF4B 
SREBF2,EFR3A 
SREBF2,DZIP1 
SREBF2,DYRK1B 
SREBF2,DVL2 
SREBF2,DUSP1 
SREBF2,DSCR3 
SREBF2,DPYSL2 
SREBF2,DOHH 
SREBF2,DOCK1 
SREBF2,DNAJC8 
SREBF2,DMPK 
SREBF2,DLX2 
SREBF2,DLG4 
SREBF2,DHX35 
SREBF2,DHX32 
SREBF2,DGKH 
SREBF2,DEPDC1 
SREBF2,DCK 
SREBF2,DCAF11 
SREBF2,DAZAP2 
SREBF2,DAP3 
SREBF2,CYP19A1 
SREBF2,CXCR5 
SREBF2,CUL5 
SREBF2,CTSA 
SREBF2,CSTF2T 
SREBF2,HNRNPM 
SREBF2,CS 
SREBF2,CRHR2 
SREBF2,COPZ1 
SREBF2,COMMD9 
SREBF2,CLCN7 
SREBF2,CLASP2 
SREBF2,CINP 
SREBF2,CHRNB2 
SREBF2,CHRD 
SREBF2,CHN1 
SREBF2,CHD2 
SREBF2,CGGBP1 
SREBF2,CEP57 
SREBF2,CEBPB 
SREBF2,CEBPA 
SREBF2,CDKL3 
SREBF2,CD7 
SREBF2,CD2AP 
SREBF2,CD226 
SREBF2,CCND1 
SREBF2,CCDC92 
SREBF2,CRLF1 
SREBF2,CASP9 
SREBF2,CAMKV 
SREBF2,CALCOCO1 
SREBF2,CACNB1 
SREBF2,C8orf44 
SREBF2,C19orf53 
SREBF2,HNRNPA3 
SREBF2,C16orf62 
SREBF2,BPTF 
SREBF2,BLOC1S1 
SREBF2,BLNK 
SREBF2,BACH1 
SREBF2,B9D1 
SREBF2,B4GALT2 
SREBF2,ATXN3 
SREBF2,ATPIF1 
SREBF2,ATP6V1A 
SREBF2,ATP6V0D1 
SREBF2,ATP6V0B 
SREBF2,ATG2B 
SREBF2,ATF4 
SREBF2,ASXL2 
SREBF2,ASPSCR1 
SREBF2,ASNA1 
SREBF2,ASIC4 
SREBF2,ARHGAP44 
SREBF2,ARC 
SREBF2,AQP5 
SREBF2,APOBR 
SREBF2,APOBEC2 
SREBF2,APOA2 
SREBF2,AP1S2 
SREBF2,ANKH 
SREBF2,AKAP1 
SREBF2,ADCY10 
SREBF2,ADAMTSL2 
SREBF2,ABR 
SREBF2,ABCB8 
SREBF2,ACTN3 
SREBF2,ABCA8 
SREBF2,AATF 
SREBF2,AARS 
SREBF2,ACLY 
SREBF2,ZPBP 
SREBF2,ACE 
SRF,SRF 
SRF,ABCF3 
SRF,SRC 
SRF,RXRG 
SRF,ZNF532 
SRF,CSNK2A1 
SRF,ZNF529 
SRF,CRIP2 
SRF,ACOT7 
SRF,CAMK2A 
SRF,ZNF467 
SRF,BARX2 
SRF,ZNF460 
SRF,ATF6 
SRF,CREBBP 
SRF,CASP7 
SRF,ZMAT4 
SRF,CASP6 
SRF,ZIC3 
SRF,CASP3 
SRF,CREB1 
SRF,AFF1 
SRF,CASP8 
SRF,ZFP36 
SRF,CEBPB 
SRF,ZFHX2 
SRF,CASP9 
SRF,ZEB2 
SRF,ETV4 
SRF,AKIRIN2 
SRF,RXRA 
SRF,MKL2 
SRF,FLI1 
SRF,FHL5 
SRF,FHL1 
SRF,YWHAZ 
SRF,FHL3 
SRF,WWTR1 
SRF,FHL2 
SRF,WSB1 
SRF,MKL1 
SRF,WNT5A 
SRF,GTF2I 
SRF,GTF2F1 
SRF,WIZ 
SRF,GATA4 
SRF,WHSC1 
SRF,MINPP1 
SRF,APPL1 
SRF,HMGA1 
SRF,MAPKAPK2 
SRF,HOPX 
SRF,MYOD1 
SRF,RPS6KA1 
SRF,WDR1 
SRF,NFYA 
SRF,MYOG 
SRF,NCOR2 
SRF,NCOA1 
SRF,RELA 
SRF,PRDM1 
SRF,OGT 
SRF,WAC 
SRF,NKX3-1 
SRF,VWA7 
SRF,NKX2-5 
SRF,PYCARD 
SRF,ATF6B 
SRF,PML 
SRF,VPS52 
SRF,PRRX1 
SRF,PRKDC 
SRF,VCL 
SRF,TCF3 
SRF,ATXN1 
SRF,SSRP1 
SRF,UXS1 
SRF,TEAD1 
SRF,UTRN 
SRF,BANF1 
SRF,USP19 
SRF,BMP4 
SRF,UFL1 
SRF,UBN1 
SRF,UBL4A 
SRF,UAP1L1 
SRF,TYMP 
SRF,TUSC3 
SRF,TUFT1 
SRF,TUBB6 
SRF,TSPAN2 
SRF,TRMT12 
SRF,TRIM3 
SRF,TRDN 
SRF,TPST2 
SRF,TPM4 
SRF,TP63 
SRF,TNS1 
SRF,TNNC1 
SRF,TNIK 
SRF,CALML3 
SRF,TMOD1 
SRF,TMEM151B 
SRF,TMEM106C 
SRF,TMED1 
SRF,THUMPD2 
SRF,THBS1 
SRF,TES 
SRF,TCIRG1 
SRF,TCF4 
SRF,TBX1 
SRF,TAF5 
SRF,SYT5 
SRF,SYNJ2 
SRF,SYNGR4 
SRF,SYNCRIP 
SRF,SVIL 
SRF,SURF2 
SRF,SUCLG1 
SRF,STX12 
SRF,STON1 
SRF,STK16 
SRF,STAT5B 
SRF,ST5 
SRF,SSTR4 
SRF,SSH3 
SRF,SRF 
SRF,SREK1 
SRF,SPRYD7 
SRF,SPRR2C 
SRF,SPAG7 
SRF,SORBS1 
SRF,SNX2 
SRF,SND1 
SRF,SMYD2 
SRF,SMTN 
SRF,SMAD6 
SRF,SLC8A2 
SRF,SLC7A1 
SRF,SLC6A2 
SRF,SLC50A1 
SRF,SLC4A3 
SRF,SLC43A1 
SRF,SLC25A4 
SRF,SLC25A28 
SRF,SLC20A2 
SRF,SLC13A3 
SRF,SHOC2 
SRF,SERINC5 
SRF,2-Sep 
SRF,SECISBP2 
SRF,SCN3B 
SRF,SATB1 
SRF,SARS2 
SRF,SAMD14 
SRF,SALL1 
SRF,S100A5 
SRF,RXRG 
SRF,RUSC1 
SRF,RTN4 
SRF,RSU1 
SRF,RRP8 
SRF,RPS6KA2 
SRF,RPS27A 
SRF,RPS27 
SRF,RPS25 
SRF,RPL24 
SRF,RORB 
SRF,RNF19A 
SRF,RND3 
SRF,RING1 
SRF,RHOBTB3 
SRF,RHOA 
SRF,RGS3 
SRF,REV3L 
SRF,RCN2 
SRF,RBM48 
SRF,RBM42 
SRF,RBM14 
SRF,RBL2 
SRF,RASSF2 
SRF,RASA2 
SRF,RARB 
SRF,RAPGEFL1 
SRF,RALGPS1 
SRF,RABGAP1L 
SRF,RAB31 
SRF,RAB27A 
SRF,RAB11B 
SRF,PYY 
SRF,PURA 
SRF,PTN 
SRF,PTK2B 
SRF,PTGS2 
SRF,PTGER4 
SRF,PSCA 
SRF,PRUNE2 
SRF,PRR7 
SRF,PRR14 
SRF,PRPF31 
SRF,PRL 
SRF,PRKCSH 
SRF,PRIM2 
SRF,PRG3 
SRF,PRELP 
SRF,PRDM11 
SRF,PQBP1 
SRF,PPP2R5D 
SRF,PPP2R3B 
SRF,PPP2R3A 
SRF,PPP1R37 
SRF,PPP1R12B 
SRF,PPP1R10 
SRF,PPM1A 
SRF,PORCN 
SRF,POPDC3 
SRF,POLR2C 
SRF,POGZ 
SRF,PNMA1 
SRF,PNKP 
SRF,PLXNC1 
SRF,PLXNA2 
SRF,PLOD1 
SRF,PLN 
SRF,PLEKHG6 
SRF,PLEKHB1 
SRF,PLEC 
SRF,PLD2 
SRF,PKMYT1 
SRF,PKD2 
SRF,PJA2 
SRF,PITPNC1 
SRF,PITPNA 
SRF,PIKFYVE 
SRF,PELO 
SRF,PDHB 
SRF,PDGFA 
SRF,PDE4D 
SRF,PDE2A 
SRF,PDCD5 
SRF,PDCD11 
SRF,PCNP 
SRF,PCGF2 
SRF,PCDHA5 
SRF,PCDHA2 
SRF,PCDHA10 
SRF,PCDH9 
SRF,PCDH12 
SRF,PBX1 
SRF,PAX6 
SRF,PARN 
SRF,PAPOLA 
SRF,PAPD7 
SRF,PANX1 
SRF,PANK4 
SRF,PACRG 
SRF,PAAF1 
SRF,P2RX1 
SRF,OXCT1 
SRF,OR2F2 
SRF,OR2B6 
SRF,OR2B2 
SRF,ONECUT2 
SRF,OGN 
SRF,OGG1 
SRF,OCEL1 
SRF,NRP2 
SRF,NR4A3 
SRF,NR4A1 
SRF,NR2F1 
SRF,NR1H2 
SRF,NPTX2 
SRF,NPR3 
SRF,NOP10 
SRF,NOL9 
SRF,NNAT 
SRF,NKX6-1 
SRF,NKX2-5 
SRF,NKX2-2 
SRF,NKX2-1 
SRF,NKRF 
SRF,NKIRAS2 
SRF,NFATC1 
SRF,NEUROD1 
SRF,NEU1 
SRF,NDUFS1 
SRF,NDUFB6 
SRF,NCOR2 
SRF,NAT6 
SRF,MYO1D 
SRF,MYO1B 
SRF,MYLPF 
SRF,MYL3 
SRF,MYL12A 
SRF,MYH9 
SRF,MYH6 
SRF,MYH11 
SRF,MUTYH 
SRF,MUS81 
SRF,MUL1 
SRF,MSX1 
SRF,MSH3 
SRF,MRPL16 
SRF,MPPED2 
SRF,MPL 
SRF,MPDU1 
SRF,MLN 
SRF,MID1 
SRF,MICALL2 
SRF,MIA2 
SRF,MGMT 
SRF,MEIS1 
SRF,MEGF8 
SRF,MEF2A 
SRF,MED25 
SRF,MEAF6 
SRF,MDM1 
SRF,MCF2L 
SRF,MB 
SRF,IL17B 
SRF,MAT1A 
SRF,MAST1 
SRF,MAPKBP1 
SRF,MAPK14 
SRF,MAP7 
SRF,MAP2K5 
SRF,MAP1A 
SRF,MANSC1 
SRF,MAN1A2 
SRF,LYRM1 
SRF,LYPLA1 
SRF,LTBP4 
SRF,LSM14B 
SRF,LRTM1 
SRF,LRRN2 
SRF,LRRC41 
SRF,LRP4 
SRF,LRP2 
SRF,LRP10 
SRF,LRIG1 
SRF,LONRF1 
SRF,LMBR1L 
SRF,LIMA1 
SRF,LILRB3 
SRF,LGI1 
SRF,LEF1 
SRF,LCAT 
SRF,LAMC3 
SRF,KRT8 
SRF,KLHL3 
SRF,KLHL21 
SRF,KLF7 
SRF,KL 
SRF,KIF1B 
SRF,KIAA0355 
SRF,KDM2A 
SRF,KCNN1 
SRF,KCNMB1 
SRF,KCNJ2 
SRF,KCNIP1 
SRF,KCNG1 
SRF,KCNE4 
SRF,KALRN 
SRF,JUND 
SRF,ITIH4 
SRF,ITIH2 
SRF,ITGB1BP2 
SRF,ITGA1 
SRF,ISG15 
SRF,IPP 
SRF,INPP5B 
SRF,IL5 
SRF,IL4R 
SRF,IL36A 
SRF,IL32 
SRF,IL2RA 
SRF,IL18BP 
SRF,IGF2-AS 
SRF,IER5 
SRF,ID4 
SRF,IBTK 
SRF,HYAL3 
SRF,HSPG2 
SRF,HSPA13 
SRF,HSPA12A 
SRF,HSP90AB1 
SRF,HSP90AA1 
SRF,HSD17B8 
SRF,HSD17B7 
SRF,HSD11B2 
SRF,HSD11B1 
SRF,HS3ST3A1 
SRF,HR 
SRF,HOXD11 
SRF,HOXD10 
SRF,HOXC13 
SRF,HOXB9 
SRF,HOXA5 
SRF,HOXA3 
SRF,HNRNPL 
SRF,HMG20B 
SRF,HK1 
SRF,HIST1H2BK 
SRF,HIST1H1B 
SRF,HIPK1 
SRF,HDLBP 
SRF,HDAC3 
SRF,HCG4B 
SRF,HCG18 
SRF,HAUS6 
SRF,H1F0 
SRF,GTPBP3 
SRF,GSTP1 
SRF,GRK1 
SRF,GRB14 
SRF,GPX1 
SRF,GPT 
SRF,GPS2 
SRF,GPR183 
SRF,GPR137 
SRF,GPR1 
SRF,GPLD1 
SRF,GPC3 
SRF,GLIPR1 
SRF,GLB1L 
SRF,GIN1 
SRF,GGA1 
SRF,GEMIN4 
SRF,GEM 
SRF,GDPD3 
SRF,GCNT1 
SRF,GCAT 
SRF,GBX2 
SRF,GBP2 
SRF,GAS6 
SRF,GABARAPL2 
SRF,FST 
SRF,FOXN3 
SRF,FOXE3 
SRF,FOSL2 
SRF,FOSL1 
SRF,FOSB 
SRF,FMR1 
SRF,FLOT1 
SRF,FKBPL 
SRF,FKBP5 
SRF,FHL2 
SRF,FGFR3 
SRF,FGF8 
SRF,CLDN4 
SRF,FERMT2 
SRF,FEN1 
SRF,FEM1B 
SRF,FECH 
SRF,FCER2 
SRF,FBXO46 
SRF,FBRS 
SRF,FARP1 
SRF,FAM98A 
SRF,FAM60A 
SRF,FAM53C 
SRF,FAM208A 
SRF,FAM155B 
SRF,FAM13B 
SRF,EXOSC9 
SRF,ETS2 
SRF,ERI3 
SRF,ERBB3 
SRF,EPS15 
SRF,EPPK1 
SRF,EPHB1 
SRF,EPB41L2 
SRF,EOGT 
SRF,ENTPD5 
SRF,ENO3 
SRF,ENAH 
SRF,EMX2 
SRF,EML4 
SRF,EMD 
SRF,ELL2 
SRF,ELAVL4 
SRF,EIF6 
SRF,EID1 
SRF,EHMT2 
SRF,EHD1 
SRF,EHBP1 
SRF,EFNA3 
SRF,EFEMP2 
SRF,DUSP21 
SRF,DSCR3 
SRF,DSC3 
SRF,DNAH7 
SRF,DMPK 
SRF,DLG2 
SRF,DICER1 
SRF,DGKZ 
SRF,DGKB 
SRF,DFFA 
SRF,DEXI 
SRF,DEGS1 
SRF,DDAH1 
SRF,DCAF8 
SRF,DCAF17 
SRF,DALRD3 
SRF,CYP46A1 
SRF,CYP39A1 
SRF,CXCR1 
SRF,CUL9 
SRF,CTNNB1 
SRF,CTDSP1 
SRF,CSTB 
SRF,CRIP1 
SRF,CREG1 
SRF,CPNE1 
SRF,COMMD8 
SRF,COL9A1 
SRF,COL2A1 
SRF,CNR1 
SRF,CNOT2 
SRF,CNN2 
SRF,CNGA3 
SRF,CLSPN 
SRF,CLIC3 
SRF,CLDN10 
SRF,CLASP2 
SRF,CITED1 
SRF,CHEK1 
SRF,CHD8 
SRF,CHD4 
SRF,CEP350 
SRF,CENPQ 
SRF,CEND1 
SRF,CEACAM21 
SRF,CDKN1A 
SRF,CDKL5 
SRF,CDK16 
SRF,CD2BP2 
SRF,CCRL2 
SRF,CCNB1IP1 
SRF,CCL2 
SRF,CCDC86 
SRF,CCDC82 
SRF,CCDC71 
SRF,CBX3 
SRF,CBLN1 
SRF,CBLB 
SRF,CAPRIN1 
SRF,CAPN2 
SRF,CAP1 
SRF,CAMKV 
SRF,CAMK2A 
SRF,CADM1 
SRF,CACNA2D3 
SRF,C2orf49 
SRF,C20orf27 
SRF,C1orf105 
SRF,BZW2 
SRF,BMP15 
SRF,BMP10 
SRF,BLOC1S1 
SRF,BLMH 
SRF,BAG2 
SRF,ATXN7 
SRF,ATP5D 
SRF,ATP2A2 
SRF,ASPA 
SRF,ASL 
SRF,ASB1 
SRF,ARRB2 
SRF,ARPP21 
SRF,ARPC4 
SRF,ARL6IP1 
SRF,ARID1A 
SRF,ARFGAP2 
SRF,APOM 
SRF,APOBR 
SRF,APOA2 
SRF,APIP 
SRF,AP1G2 
SRF,ANXA3 
SRF,ANKRD2 
SRF,AHSA2 
SRF,AGER 
SRF,AGAP2 
SRF,ASXL2 
SRF,ACTR8 
SRF,ACTG2 
SRF,ACTC1 
SRF,ADM 
SRF,ACAA2 
SRF,ABL1 
SRF,ADH1B 
SRF,A2M 
SRF,ACADVL 
SRF,ZNHIT2 
SRF,CCDC69 
SRF,ZNF93 
SRF,ABCC5 
SRRM1,FUS 
SRRM1,DEK 
